0	0.78	1.00688	0.0339433	1.01002	2.50779	0.999056			0.01
0	0.79	1.00669	0.0343227	1.00973	2.50755	0.999064			0.01
0	0.8	1.00647	0.0349069	1.00938	2.50722	0.999149			0.01
0	0.81	1.00624	0.0354718	1.00899	2.50683	0.999164			0.01
0	0.82	1.00605	0.036386	1.00858	2.50628	0.999112			0.01
0	0.83	1.00574	0.0370014	1.00821	2.50614	0.999132			0.01
0	0.84	1.00558	0.0381101	1.00782	2.50557	0.999123			0.01
0	0.85	1.00525	0.0387424	1.00748	2.50556	0.999141			0.01
0	0.86	1.00513	0.0399465	1.00712	2.50496	0.999117			0.01
0	0.87	1.00475	0.0405724	1.0068	2.50509	0.999135			0.01
0	0.88	1.00466	0.0418038	1.00645	2.50446	0.999136			0.01
0	0.89	1.00429	0.0423973	1.00614	2.50462	0.999153			0.01
0	0.9	1.00421	0.0436163	1.00582	2.504	0.99918			0.01
0	0.91	1.00389	0.0441606	1.00553	2.50407	0.999186			0.01
0	0.92	1.00382	0.0453535	1.00522	2.50349	0.999188			0.01
0	0.93	1.00351	0.0458386	1.00494	2.50358	0.99919			0.01
0	0.94	1.00344	0.0470242	1.00465	2.50302	0.999224			0.01
0	0.95	1.00321	0.0474371	1.0044	2.50297	0.999218			0.01
0	0.96	1.00314	0.0486631	1.00412	2.50244	0.999248			0.01
0	0.97	1.00301	0.0489832	1.00391	2.50225	0.999248			0.01
0	0.98	1.00293	0.0502933	1.00364	2.50176	0.999255			0.00999438
0	0.99	1.00282	0.050486	1.00349	2.50167	0.999014			0.00965926
0	1	1.00225	0.0518874	1.00321	2.50238	0.999092			0.00707107

0.01	0	1.01598	0.0261034	1.02409	2.51995	0.999799			0.00965926
0.01	0.01	1.01603	0.0262297	1.02412	2.51991	0.998475			0.0167303
0.01	0.02	1.01752	0.0264283	1.02416	2.51632	0.998523			0.0195798
0.01	0.03	1.01753	0.0267457	1.02418	2.51633	0.999892			0.0199915
0.01	0.04	1.01759	0.0271447	1.02419	2.51622	0.999772			0.02
