0	0	0	0	0	0	0			0.796882	
0	0.01	0	0	0	0	0			0.787699	
0	0.02	0	0	0	0	0			0.77853	
0	0.03	0	0	0	0	0			0.769374	
0	0.04	0	0	0	0	0			0.760231	
0	0.05	0	0	0	0	0			0.751102	
0	0.06	0	0	0	0	0			0.741987	
0	0.07	0	0	0	0	0			0.732886	
0	0.08	0	0	0	0	0			0.7238	
0	0.09	0	0	0	0	0			0.71473	
0	0.1	0	0	0	0	0			0.705676	
0	0.11	0	0	0	0	0			0.696639	
0	0.12	0	0	0	0	0			0.687623	
0	0.13	0	0	0	0	0			0.678629	
0	0.14	0	0	0	0	0			0.66966	
0	0.15	0	0	0	0	0			0.66072	
0	0.16	0	0	0	0	0			0.651812	
0	0.17	0	0	0	0	0			0.642939	
0	0.18	0	0	0	0	0			0.6341	
0	0.19	0	0	0	0	0			0.62529	
0	0.2	0	0	0	0	0			0.616498	
0	0.21	0	0	0	0	0			0.607706	
0	0.22	0	0	0	0	0			0.598901	
0	0.23	0	0	0	0	0			0.590116	
0	0.24	0	0	0	0	0			0.581353	
0	0.25	0	0	0	0	0			0.572613	
0	0.26	0	0	0	0	0			0.563901	
0	0.27	0	0	0	0	0			0.555222	
0	0.28	0	0	0	0	0			0.546582	
0	0.29	0	0	0	0	0			0.53799	
0	0.3	0	0	0	0	0			0.529449	
0	0.31	0	0	0	0	0			0.52095	
0	0.32	0	0	0	0	0			0.512442	
0	0.33	0	0	0	0	0			0.503975	
0	0.34	0	0	0	0	0			0.495551	
0	0.35	0	0	0	0	0			0.48717	
0	0.36	0	0	0	0	0			0.478831	
0	0.37	0	0	0	0	0			0.470533	
0	0.38	0	0	0	0	0			0.462276	
0	0.39	0	0	0	0	0			0.454066	
0	0.4	0	0	0	0	0			0.445928	
0	0.41	0	0	0	0	0			0.437918	
0	0.42	0	0	0	0	0			0.429857	
0	0.43	0	0	0	0	0			0.42185	
0	0.44	0	0	0	0	0			0.413894	
0	0.45	0	0	0	0	0			0.405985	
0	0.46	0	0	0	0	0			0.398123	
0	0.47	0	0	0	0	0			0.390312	
0	0.48	0	0	0	0	0			0.382541	
0	0.49	0	0	0	0	0			0.374774	
0	0.5	0	0	0	0	0			0.36695	
0	0.51	0	0	0	0	0			0.359856	
0	0.52	0	0	0	0	0			0.35233	
0	0.53	0	0	0	0	0			0.344894	
0	0.54	0	0	0	0	0			0.337557	
0	0.55	0	0	0	0	0			0.330309	
0	0.56	0	0	0	0	0			0.323135	
0	0.57	0	0	0	0	0			0.316037	
0	0.58	0	0	0	0	0			0.30908	
0	0.59	0	0	0	0	0			0.302273	
0	0.6	0	0	0	0	0			0.295585	
0	0.61	0	0	0	0	0			0.288921	
0	0.62	0	0	0	0	0			0.282194	
