0.001	1	0	100000	250000
0.003	1	0	100000	250000
0.005	1	0	100000	250000
0.007	1	0	100000	250000
0.009	1	0	100000	250000
0.011	1	0	100000	250000
0.013	1	0	100000	250000
0.015	1	0	100000	250000
0.017	1	0	100000	250000
0.019	1	0	100000	250000
0.021	1	0	100000	250000
0.023	1	0	100000	250000
0.025	1	0	100000	250000
0.027	1	0	100000	250000
0.029	1	0	100000	250000
0.031	1	0	100000	250000
0.033	1	0	100000	250000
0.035	1	0	100000	250000
0.037	1	0	100000	250000
0.039	1	0	100000	250000
0.041	1	0	100000	250000
0.043	1	0	100000	250000
0.045	1	0	100000	250000
0.047	1	0	100000	250000
0.049	1	0	100000	250000
0.051	1	0	100000	250000
0.053	1	0	100000	250000
0.055	1	0	100000	250000
0.057	1	0	100000	250000
0.059	1	0	100000	250000
0.061	1	0	100000	250000
0.063	1	0	100000	250000
0.065	1	0	100000	250000
0.067	1	0	100000	250000
0.069	1	0	100000	250000
0.071	1	0	100000	250000
0.073	1	0	100000	250000
0.075	1	0	100000	250000
0.077	1	0	100000	250000
0.079	1	0	100000	250000
0.081	1	0	100000	250000
0.083	1	0	100000	250000
0.085	1	0	100000	250000
0.087	1	0	100000	250000
0.089	1	0	100000	250000
0.091	1	0	100000	250000
0.093	1	0	100000	250000
0.095	1	0	100000	250000
0.097	1	0	100000	250000
0.099	1	0	100000	250000
0.101	1	0	100000	250000
0.103	1	0	100000	250000
0.105	1	0	100000	250000
0.107	1	0	100000	250000
0.109	1	0	100000	250000
0.111	1	0	100000	250000
0.113	1	0	100000	250000
0.115	1	0	100000	250000
0.117	1	0	100000	250000
0.119	1	0	100000	250000
0.121	1	0	100000	250000
0.123	1	0	100000	250000
0.125	1	0	100000	250000
0.127	1	0	100000	250000
0.129	1	0	100000	250000
0.131	1	0	100000	250000
0.133	1	0	100000	250000
0.135	1	0	100000	250000
0.137	1	0	100000	250000
0.139	1	0	100000	250000
0.141	1	0	100000	250000
0.143	1	0	100000	250000
0.145	1	0	100000	250000
0.147	1	0	100000	250000
0.149	1	0	100000	250000
0.151	1	0	100000	250000
0.153	1	0	100000	250000
0.155	1	0	100000	250000
0.157	1	0	100000	250000
0.159	1	0	100000	250000
0.161	1	0	100000	250000
0.163	1	0	100000	250000
0.165	1	0	100000	250000
0.167	1	0	100000	250000
0.169	1	0	100000	250000
0.171	1	0	100000	250000
0.173	1	0	100000	250000
0.175	1	0	100000	250000
0.177	1	0	100000	250000
0.179	1	0	100000	250000
0.181	1	0	100000	250000
0.183	1	0	100000	250000
0.185	1	0	100000	250000
0.187	1	0	100000	250000
0.189	1	0	100000	250000
0.191	1	0	100000	250000
0.193	1	0	100000	250000
0.195	1	0	100000	250000
0.197	1	0	100000	250000
0.199	1	0	100000	250000
0.201	1	0	100000	250000
0.203	1	0	100000	250000
0.205	1	0	100000	250000
0.207	1	0	100000	250000
0.209	1	0	100000	250000
0.211	1	0	100000	250000
0.213	1	0	100000	250000
0.215	1	0	100000	250000
0.217	1	0	100000	250000
0.219	1	0	100000	250000
0.221	1	0	100000	250000
0.223	1	0	100000	250000
0.225	1	0	100000	250000
0.227	1	0	100000	250000
0.229	1	0	100000	250000
0.231	1	0	100000	250000
0.233	1	0	100000	250000
0.235	1	0	100000	250000
0.237	1	0	100000	250000
0.239	1	0	100000	250000
0.241	1	0	100000	250000
0.243	1	0	100000	250000
0.245	0.993919	2.28097	99149.7	249391
0.247	0.987602	4.66193	98268.7	248756
0.249	0.981318	7.04288	97394.4	248121
0.251	0.975066	9.42383	96526.8	247488
0.253	0.968846	11.8048	95665.8	246855
0.255	0.962658	14.1857	94811.4	246223
0.257	0.956501	16.5667	93963.6	245592
0.259	0.950376	18.9476	93122.3	244962
0.261	0.944282	21.3286	92287.4	244332
0.263	0.938219	23.7095	91459	243704
0.265	0.932188	26.0905	90636.9	243076
0.267	0.926188	28.4714	89821.2	242449
0.269	0.920219	30.8524	89011.8	241822
0.271	0.91428	33.2334	88208.6	241197
0.273	0.908372	35.6143	87411.7	240572
0.275	0.902495	37.9953	86620.9	239948
0.277	0.896648	40.3762	85836.3	239325
0.279	0.890832	42.7572	85057.8	238703
0.281	0.885046	45.1381	84285.3	238082
0.283	0.87929	47.5191	83518.9	237461
0.285	0.873564	49.9	82758.5	236842
0.287	0.867867	52.281	82003.9	236223
0.289	0.862201	54.6619	81255.3	235604
0.291	0.856564	57.0429	80512.6	234987
0.293	0.850957	59.4238	79775.7	234371
0.295	0.845379	61.8048	79044.6	233755
0.297	0.83983	64.1857	78319.2	233140
0.299	0.834311	66.5667	77599.5	232526
0.301	0.82882	68.9476	76885.5	231913
0.303	0.823359	71.3286	76177.2	231300
0.305	0.817926	73.7095	75474.4	230688
0.307	0.812523	76.0905	74777.3	230078
0.309	0.807147	78.4714	74085.6	229467
0.311	0.8018	80.8524	73399.4	228858
0.313	0.796482	83.2334	72718.7	228250
0.315	0.791192	85.6143	72043.4	227642
0.317	0.78593	87.9953	71373.5	227035
0.319	0.780696	90.3762	70709	226429
0.321	0.77549	92.7572	70049.7	225824
0.323	0.770311	95.1381	69395.8	225220
0.325	0.765161	97.5191	68747	224616
0.327	0.760038	99.9	68103.5	224013
0.329	0.754942	102.281	67465.1	223412
0.331	0.749874	104.662	66831.9	222810
0.333	0.744833	107.043	66203.8	222210
0.335	0.73982	109.424	65580.7	221611
0.337	0.734833	111.805	64962.7	221012
0.339	0.729873	114.186	64349.7	220414
0.341	0.72494	116.567	63741.6	219817
0.343	0.720034	118.948	63138.5	219221
0.345	0.715154	121.329	62540.3	218625
0.347	0.710301	123.71	61946.9	218030
0.349	0.705474	126.09	61358.4	217437
0.351	0.700674	128.471	60774.6	216843
0.353	0.6959	130.852	60195.7	216251
0.355	0.691151	133.233	59621.4	215660
0.357	0.686429	135.614	59051.9	215069
0.359	0.681732	137.995	58487	214479
0.361	0.677062	140.376	57926.8	213890
0.363	0.672417	142.757	57371.2	213302
0.365	0.667797	145.138	56820.1	212715
0.367	0.663203	147.519	56273.6	212128
0.369	0.658634	149.9	55731.7	211543
0.371	0.654091	152.281	55194.1	210958
0.373	0.649572	154.662	54661.1	210373
0.375	0.645079	157.043	54132.4	209790
0.377	0.64061	159.424	53608.2	209208
0.379	0.636166	161.805	53088.3	208626
0.381	0.631747	164.186	52572.7	208045
0.383	0.627353	166.567	52061.5	207465
0.385	0.622983	168.948	51554.5	206886
0.387	0.618637	171.329	51051.7	206307
0.389	0.614316	173.71	50553.1	205730
0.391	0.610018	176.09	50058.8	205153
0.393	0.605745	178.471	49568.5	204577
0.395	0.601496	180.852	49082.4	204001
0.397	0.597271	183.233	48600.4	203427
0.399	0.59307	185.614	48122.5	202853
0.401	0.588892	187.995	47648.6	202281
0.403	0.584738	190.376	47178.6	201709
0.405	0.580607	192.757	46712.7	201137
0.407	0.5765	195.138	46250.7	200567
0.409	0.572416	197.519	45792.7	199998
0.411	0.568355	199.9	45338.5	199429
0.413	0.564317	202.281	44888.2	198861
0.415	0.560302	204.662	44441.7	198294
0.417	0.55631	207.043	43999.1	197727
0.419	0.552341	209.424	43560.2	197162
0.421	0.548395	211.805	43125.1	196597
0.423	0.544471	214.186	42693.7	196033
0.425	0.540569	216.567	42266.1	195470
0.427	0.53669	218.948	41842.1	194908
0.429	0.532834	221.329	41421.7	194346
0.431	0.528999	223.71	41005	193786
0.433	0.525187	226.09	40591.9	193226
0.435	0.521396	228.471	40182.3	192667
0.437	0.517628	230.852	39776.3	192109
0.439	0.513881	233.233	39373.9	191551
0.441	0.510156	235.614	38974.9	190995
0.443	0.506453	237.995	38579.4	190439
0.445	0.502771	240.376	38187.3	189884
0.447	0.499111	242.757	37798.6	189330
0.449	0.495472	245.138	37413.4	188776
0.451	0.491855	247.519	37031.5	188224
0.453	0.488258	249.9	36653	187672
0.455	0.484683	252.281	36277.8	187121
0.457	0.481128	254.662	35905.8	186571
0.459	0.477595	257.043	35537.2	186022
0.461	0.474082	259.424	35171.8	185473
0.463	0.47059	261.805	34809.6	184926
0.465	0.467118	264.186	34450.7	184379
0.467	0.463667	266.567	34094.9	183833
0.469	0.460237	268.948	33742.2	183287
0.471	0.456826	271.329	33392.7	182743
0.473	0.453436	273.71	33046.3	182199
0.475	0.450067	276.09	32703	181656
0.477	0.446717	278.471	32362.7	181114
0.479	0.443387	280.852	32025.5	180573
0.481	0.440077	283.233	31691.3	180033
0.483	0.436787	285.614	31360.1	179493
0.485	0.433517	287.995	31031.9	178954
0.487	0.430266	290.376	30706.6	178416
0.489	0.427035	292.757	30384.3	177879
0.491	0.423823	295.138	30064.8	177343
0.493	0.420631	297.519	29748.2	176807
0.495	0.417457	299.9	29434.5	176273
0.497	0.416912	300.31	29380.7	176181
0.499	0.416912	300.31	29380.7	176181
0.501	0.416912	300.31	29380.7	176181
0.503	0.416912	300.31	29380.7	176181
0.505	0.416912	300.31	29380.7	176181
0.507	0.416912	300.31	29380.7	176181
0.509	0.416912	300.31	29380.7	176181
0.511	0.416912	300.31	29380.7	176181
0.513	0.416912	300.31	29380.7	176181
0.515	0.416912	300.31	29380.7	176181
0.517	0.416912	300.31	29380.7	176181
0.519	0.416912	300.31	29380.7	176181
0.521	0.416912	300.31	29380.7	176181
0.523	0.416912	300.31	29380.7	176181
0.525	0.416912	300.31	29380.7	176181
0.527	0.416912	300.31	29380.7	176181
0.529	0.416912	300.31	29380.7	176181
0.531	0.416912	300.31	29380.7	176181
0.533	0.416912	300.31	29380.7	176181
0.535	0.416912	300.31	29380.7	176181
0.537	0.416912	300.31	29380.7	176181
0.539	0.416912	300.31	29380.7	176181
0.541	0.416912	300.31	29380.7	176181
0.543	0.416912	300.31	29380.7	176181
0.545	0.416912	300.31	29380.7	176181
0.547	0.416912	300.31	29380.7	176181
0.549	0.416912	300.31	29380.7	176181
0.551	0.416912	300.31	29380.7	176181
0.553	0.416912	300.31	29380.7	176181
0.555	0.416912	300.31	29380.7	176181
0.557	0.416912	300.31	29380.7	176181
0.559	0.416912	300.31	29380.7	176181
0.561	0.416912	300.31	29380.7	176181
0.563	0.416912	300.31	29380.7	176181
0.565	0.416912	300.31	29380.7	176181
0.567	0.416912	300.31	29380.7	176181
0.569	0.416912	300.31	29380.7	176181
0.571	0.416912	300.31	29380.7	176181
0.573	0.416912	300.31	29380.7	176181
0.575	0.416912	300.31	29380.7	176181
0.577	0.416912	300.31	29380.7	176181
0.579	0.416912	300.31	29380.7	176181
0.581	0.416912	300.31	29380.7	176181
0.583	0.416912	300.31	29380.7	176181
0.585	0.416912	300.31	29380.7	176181
0.587	0.416912	300.31	29380.7	176181
0.589	0.416912	300.31	29380.7	176181
0.591	0.416912	300.31	29380.7	176181
0.593	0.416912	300.31	29380.7	176181
0.595	0.416912	300.31	29380.7	176181
0.597	0.416912	300.31	29380.7	176181
0.599	0.416912	300.31	29380.7	176181
0.601	0.416912	300.31	29380.7	176181
0.603	0.416912	300.31	29380.7	176181
0.605	0.416912	300.31	29380.7	176181
0.607	0.416912	300.31	29380.7	176181
0.609	0.416912	300.31	29380.7	176181
0.611	0.416912	300.31	29380.7	176181
0.613	0.416912	300.31	29380.7	176181
0.615	0.416912	300.31	29380.7	176181
0.617	0.416912	300.31	29380.7	176181
0.619	0.416912	300.31	29380.7	176181
0.621	0.416912	300.31	29380.7	176181
0.623	0.416912	300.31	29380.7	176181
0.625	0.416912	300.31	29380.7	176181
0.627	0.416912	300.31	29380.7	176181
0.629	0.416912	300.31	29380.7	176181
0.631	0.416912	300.31	29380.7	176181
0.633	0.416912	300.31	29380.7	176181
0.635	0.416912	300.31	29380.7	176181
0.637	0.416912	300.31	29380.7	176181
0.639	0.416912	300.31	29380.7	176181
0.641	0.416912	300.31	29380.7	176181
0.643	0.416912	300.31	29380.7	176181
0.645	0.416912	300.31	29380.7	176181
0.647	0.416912	300.31	29380.7	176181
0.649	0.416912	300.31	29380.7	176181
0.651	0.416912	300.31	29380.7	176181
0.653	0.416912	300.31	29380.7	176181
0.655	0.416912	300.31	29380.7	176181
0.657	0.416912	300.31	29380.7	176181
0.659	0.416912	300.31	29380.7	176181
0.661	0.416912	300.31	29380.7	176181
0.663	0.416912	300.31	29380.7	176181
0.665	0.416912	300.31	29380.7	176181
0.667	0.416912	300.31	29380.7	176181
0.669	0.416912	300.31	29380.7	176181
0.671	0.416912	300.31	29380.7	176181
0.673	0.416912	300.31	29380.7	176181
0.675	0.416912	300.31	29380.7	176181
0.677	0.416912	300.31	29380.7	176181
0.679	0.416912	300.31	29380.7	176181
0.681	0.416912	300.31	29380.7	176181
0.683	0.416912	300.31	29380.7	176181
0.685	0.416912	300.31	29380.7	176181
0.687	0.416912	300.31	29380.7	176181
0.689	0.416912	300.31	29380.7	176181
0.691	0.416912	300.31	29380.7	176181
0.693	0.416912	300.31	29380.7	176181
0.695	0.416912	300.31	29380.7	176181
0.697	0.416912	300.31	29380.7	176181
0.699	0.416912	300.31	29380.7	176181
0.701	0.416912	300.31	29380.7	176181
0.703	0.416912	300.31	29380.7	176181
0.705	0.416912	300.31	29380.7	176181
0.707	0.416912	300.31	29380.7	176181
0.709	0.416912	300.31	29380.7	176181
0.711	0.416912	300.31	29380.7	176181
0.713	0.416912	300.31	29380.7	176181
0.715	0.416912	300.31	29380.7	176181
0.717	0.298811	300.31	29380.7	491627
0.719	0.298811	300.31	29380.7	491627
0.721	0.298811	300.31	29380.7	491627
0.723	0.298811	300.31	29380.7	491627
0.725	0.298811	300.31	29380.7	491627
0.727	0.298811	300.31	29380.7	491627
0.729	0.298811	300.31	29380.7	491627
0.731	0.298811	300.31	29380.7	491627
0.733	0.298811	300.31	29380.7	491627
0.735	0.298811	300.31	29380.7	491627
0.737	0.298811	300.31	29380.7	491627
0.739	0.298811	300.31	29380.7	491627
0.741	0.298811	300.31	29380.7	491627
0.743	0.298811	300.31	29380.7	491627
0.745	0.298811	300.31	29380.7	491627
0.747	0.298811	300.31	29380.7	491627
0.749	0.298811	300.31	29380.7	491627
0.751	0.298811	300.31	29380.7	491627
0.753	0.298811	300.31	29380.7	491627
0.755	0.298811	300.31	29380.7	491627
0.757	0.298811	300.31	29380.7	491627
0.759	0.298811	300.31	29380.7	491627
0.761	0.298811	300.31	29380.7	491627
0.763	0.298811	300.31	29380.7	491627
0.765	0.298811	300.31	29380.7	491627
0.767	0.298811	300.31	29380.7	491627
0.769	0.298811	300.31	29380.7	491627
0.771	0.298811	300.31	29380.7	491627
0.773	0.298811	300.31	29380.7	491627
0.775	0.298811	300.31	29380.7	491627
0.777	0.298811	300.31	29380.7	491627
0.779	0.298811	300.31	29380.7	491627
0.781	0.298811	300.31	29380.7	491627
0.783	0.298811	300.31	29380.7	491627
0.785	0.298811	300.31	29380.7	491627
0.787	0.298811	300.31	29380.7	491627
0.789	0.298811	300.31	29380.7	491627
